play_id,title,group_id,dominant_theme,theme_combination,avg_intensity,peak_scene_id,scene_count,speech_count,node_count,edge_count,density,linkage_hypotheses
02005011,九莲灯,02000000,家庭伦理,家庭伦理 + 仕途功名 + 神怪仙佛,31.532118,scene_009,14,142,20,26,0.136842,剧情存在多峰值推进
02005012,九莲灯,02000000,仕途功名,仕途功名 + 家庭伦理 + 权谋战争,44.126005,scene_013,18,226,29,106,0.261084,剧情存在多峰值推进
02005013,九莲灯,02000000,家庭伦理,家庭伦理 + 婚恋离合 + 离别流亡,29.620257,scene_002,7,143,12,26,0.393939,
02005014,九莲灯,02000000,家庭伦理,家庭伦理 + 婚恋离合 + 权谋战争,43.749911,scene_005,7,113,17,39,0.286765,剧情存在多峰值推进
02005015,九莲灯,02000000,家庭伦理,家庭伦理 + 仕途功名 + 婚恋离合,36.897789,scene_004,8,206,18,62,0.405229,
02005025,三家店,02000000,家庭伦理,家庭伦理 + 权谋战争 + 离别流亡,37.718362,scene_002,2,165,4,6,1.0,伦理/婚恋主题依赖较密集的人物关系呈现
02005026,观阵,02000000,家庭伦理,家庭伦理 + 权谋战争 + 忠奸冲突,40.849045,scene_001,1,54,6,15,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
02005028,报信,02000000,仕途功名,仕途功名 + 权谋战争 + 家庭伦理,52.487554,scene_002,2,56,6,6,0.4,
02005029,倒铜旗,02000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,44.339842,scene_008,9,108,10,24,0.533333,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
02005031,四平山,02000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,46.708279,scene_014,16,203,25,73,0.243333,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
02005032,晋阳宫,02000000,家庭伦理,家庭伦理 + 仕途功名 + 权谋战争,40.33483,scene_001,5,231,18,84,0.54902,伦理/婚恋主题依赖较密集的人物关系呈现
02005033,晋阳宫,02000000,仕途功名,仕途功名 + 家庭伦理 + 神怪仙佛,42.552527,scene_005,6,152,6,15,1.0,剧情存在多峰值推进
02005034,千金闸,02000000,权谋战争,权谋战争 + 仕途功名 + 家庭伦理,37.938387,scene_003,4,169,16,65,0.541667,高冲突主题与较强叙事强度同步
02006002,千秋岭,02000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,52.691724,scene_002,8,241,9,22,0.611111,高冲突主题与较强叙事强度同步
02006004,锁五龙,02000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,66.292934,scene_007,10,141,16,70,0.583333,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
02006008,秦王吊孝,02000000,仕途功名,仕途功名 + 家庭伦理 + 忠奸冲突,48.153032,scene_001,2,51,10,37,0.822222,
02006009,御果园,02000000,仕途功名,仕途功名 + 权谋战争 + 家庭伦理,56.84209,scene_003,8,147,16,56,0.466667,剧情存在多峰值推进
02006021,药王卷,02000000,仕途功名,仕途功名 + 家庭伦理 + 神怪仙佛,33.858353,scene_001,6,140,17,58,0.426471,剧情存在多峰值推进
02006025,安天会,02000000,神怪仙佛,神怪仙佛 + 权谋战争 + 仕途功名,31.783587,scene_001,1,38,5,10,1.0,单场折子戏呈现集中式关系网络;神怪主题可与舞台行动和情节转折联动分析
02006026,观音院,02000000,家庭伦理,家庭伦理 + 神怪仙佛 + 仕途功名,17.031958,scene_003,3,56,6,15,1.0,伦理/婚恋主题依赖较密集的人物关系呈现
02006027,黑风山,02000000,神怪仙佛,神怪仙佛 + 家庭伦理 + 权谋战争,28.35143,scene_002,3,43,5,4,0.4,神怪主题可与舞台行动和情节转折联动分析
02006031,五庄观,02000000,家庭伦理,家庭伦理 + 神怪仙佛 + 公案审判,25.91033,scene_001,5,91,7,15,0.714286,伦理/婚恋主题依赖较密集的人物关系呈现
02006032,五庄观,02000000,家庭伦理,家庭伦理 + 神怪仙佛 + 离别流亡,34.203149,scene_002,3,96,9,24,0.666667,伦理/婚恋主题依赖较密集的人物关系呈现
02006033,闻仁驱邪,02000000,神怪仙佛,神怪仙佛 + 家庭伦理 + 权谋战争,20.552124,scene_002,3,47,6,9,0.6,神怪主题可与舞台行动和情节转折联动分析
02006034,邪魔侵正,02000000,家庭伦理,家庭伦理 + 神怪仙佛 + 权谋战争,35.773592,scene_003,4,103,11,28,0.509091,伦理/婚恋主题依赖较密集的人物关系呈现
02006035,花魔寨,02000000,家庭伦理,家庭伦理 + 权谋战争 + 神怪仙佛,30.579328,scene_001,2,108,4,6,1.0,伦理/婚恋主题依赖较密集的人物关系呈现
02006036,救儒逃洞,02000000,家庭伦理,家庭伦理 + 婚恋离合 + 离别流亡,37.799707,scene_001,4,54,8,18,0.642857,伦理/婚恋主题依赖较密集的人物关系呈现
02006037,法场明冤,02000000,家庭伦理,家庭伦理 + 仕途功名 + 权谋战争,28.328191,scene_003,3,40,6,10,0.666667,伦理/婚恋主题依赖较密集的人物关系呈现
02006038,莲花洞,02000000,神怪仙佛,神怪仙佛 + 家庭伦理 + 仕途功名,35.166616,scene_009,12,134,16,78,0.65,剧情存在多峰值推进;神怪主题可与舞台行动和情节转折联动分析
02006043,九节山,02000000,家庭伦理,家庭伦理 + 仕途功名 + 神怪仙佛,35.301153,scene_008,13,190,28,144,0.380952,剧情存在多峰值推进
02006044,五凤楼,02000000,仕途功名,仕途功名 + 家庭伦理 + 权谋战争,25.875442,scene_002,2,80,5,6,0.6,
02006045,五凤楼,02000000,家庭伦理,家庭伦理 + 仕途功名 + 婚恋离合,24.172583,scene_003,3,77,10,33,0.733333,伦理/婚恋主题依赖较密集的人物关系呈现
02006046,五凤楼,02000000,家庭伦理,家庭伦理 + 婚恋离合 + 忠义报国,46.480321,scene_001,2,71,8,28,1.0,伦理/婚恋主题依赖较密集的人物关系呈现
02006047,五凤楼,02000000,家庭伦理,家庭伦理 + 仕途功名 + 忠义报国,41.680201,scene_001,1,54,7,21,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
02006048,五凤楼,02000000,家庭伦理,家庭伦理 + 仕途功名 + 公案审判,35.551307,scene_002,3,22,7,6,0.285714,
02006049,五凤楼,02000000,公案审判,公案审判 + 家庭伦理 + 忠奸冲突,43.287431,scene_001,1,27,7,21,1.0,高冲突主题与较强叙事强度同步;单场折子戏呈现集中式关系网络
02006052,黄草山,02000000,家庭伦理,家庭伦理 + 权谋战争 + 忠奸冲突,48.112191,scene_001,3,83,7,18,0.857143,伦理/婚恋主题依赖较密集的人物关系呈现
02006056,醉写,02000000,仕途功名,仕途功名 + 忠奸冲突 + 家庭伦理,39.101502,scene_003,4,226,13,48,0.615385,
02006059,骂门,02000000,家庭伦理,家庭伦理 + 仕途功名 + 权谋战争,23.723917,scene_002,2,70,5,10,1.0,伦理/婚恋主题依赖较密集的人物关系呈现
02006060,战国进表,02000000,仕途功名,仕途功名 + 权谋战争 + 家庭伦理,52.523695,scene_003,3,36,8,13,0.464286,
02006062,渡银河,02000000,婚恋离合,婚恋离合 + 家庭伦理 + 仕途功名,24.868437,scene_002,2,43,4,6,1.0,伦理/婚恋主题依赖较密集的人物关系呈现
02006064,贵寿图,02000000,权谋战争,权谋战争 + 仕途功名 + 家庭伦理,37.584639,scene_002,13,142,18,23,0.150327,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
02006069,祥梅寺,02000000,权谋战争,权谋战争 + 家庭伦理 + 神怪仙佛,33.019571,scene_004,4,59,5,6,0.6,高冲突主题与较强叙事强度同步
02006073,太平桥,02000000,家庭伦理,家庭伦理 + 仕途功名 + 权谋战争,44.599481,scene_005,5,78,8,13,0.464286,
02006074,太平桥,02000000,仕途功名,仕途功名 + 权谋战争 + 家庭伦理,47.934015,scene_003,7,75,10,19,0.422222,剧情存在多峰值推进
02007023,翠凤楼,02000000,家庭伦理,家庭伦理 + 婚恋离合 + 离别流亡,35.073967,scene_003,13,227,19,94,0.549708,伦理/婚恋主题依赖较密集的人物关系呈现;剧情存在多峰值推进
02007027,廉锦枫,02000000,家庭伦理,家庭伦理 + 婚恋离合 + 离别流亡,37.120465,scene_004,11,282,14,51,0.56044,伦理/婚恋主题依赖较密集的人物关系呈现;剧情存在多峰值推进
02007028,目莲记,02000000,家庭伦理,家庭伦理 + 神怪仙佛 + 仕途功名,23.789278,scene_002,2,60,4,6,1.0,伦理/婚恋主题依赖较密集的人物关系呈现
02007029,目莲记,02000000,家庭伦理,家庭伦理 + 离别流亡 + 神怪仙佛,31.513044,scene_001,2,42,5,10,1.0,伦理/婚恋主题依赖较密集的人物关系呈现
02007030,目莲记,02000000,神怪仙佛,神怪仙佛 + 家庭伦理 + 权谋战争,38.986893,scene_001,1,67,6,15,1.0,单场折子戏呈现集中式关系网络;神怪主题可与舞台行动和情节转折联动分析
02007031,目莲记,02000000,神怪仙佛,神怪仙佛 + 家庭伦理 + 仕途功名,38.309642,scene_001,2,79,5,8,0.8,神怪主题可与舞台行动和情节转折联动分析
02007032,目莲记,02000000,神怪仙佛,神怪仙佛 + 仕途功名 + 公案审判,40.631638,scene_001,1,37,5,10,1.0,单场折子戏呈现集中式关系网络;神怪主题可与舞台行动和情节转折联动分析
02007033,目莲记,02000000,家庭伦理,家庭伦理 + 神怪仙佛 + 离别流亡,25.474,scene_002,4,127,5,10,1.0,伦理/婚恋主题依赖较密集的人物关系呈现
02008004,战潼台,02000000,家庭伦理,家庭伦理 + 权谋战争 + 婚恋离合,44.467777,scene_006,15,179,18,58,0.379085,剧情存在多峰值推进
02008006,北汉王,02000000,权谋战争,权谋战争 + 仕途功名 + 家庭伦理,54.16227,scene_019,22,628,30,113,0.25977,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
02008007,双尽忠,02000000,仕途功名,仕途功名 + 家庭伦理 + 忠义报国,33.465872,scene_004,5,140,12,26,0.393939,
02008008,双尽忠,02000000,家庭伦理,家庭伦理 + 仕途功名 + 公案审判,58.876803,scene_001,2,128,6,9,0.6,伦理/婚恋主题依赖较密集的人物关系呈现
02008009,双尽忠,02000000,家庭伦理,家庭伦理 + 忠奸冲突 + 仕途功名,73.691596,scene_004,8,170,15,40,0.380952,
02008010,双尽忠,02000000,家庭伦理,家庭伦理 + 仕途功名 + 神怪仙佛,26.561709,scene_003,8,74,14,23,0.252747,剧情存在多峰值推进
02008011,双尽忠,02000000,家庭伦理,家庭伦理 + 仕途功名 + 婚恋离合,33.923806,scene_003,3,108,7,21,1.0,伦理/婚恋主题依赖较密集的人物关系呈现
02008012,双尽忠,02000000,家庭伦理,家庭伦理 + 仕途功名 + 神怪仙佛,43.174943,scene_006,7,315,18,75,0.490196,
02008013,破华州,02000000,权谋战争,权谋战争 + 仕途功名 + 家庭伦理,51.973777,scene_008,16,181,20,52,0.273684,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
02008016,因果报,02000000,神怪仙佛,神怪仙佛 + 仕途功名 + 家庭伦理,27.254592,scene_002,13,263,35,116,0.194958,剧情存在多峰值推进;神怪主题可与舞台行动和情节转折联动分析
02008017,梅花妆,02000000,仕途功名,仕途功名 + 权谋战争 + 家庭伦理,33.698258,scene_009,12,254,16,59,0.491667,剧情存在多峰值推进
02008018,鹞子观星,02000000,仕途功名,仕途功名 + 家庭伦理 + 权谋战争,33.023632,scene_001,1,5,2,1,1.0,单场折子戏呈现集中式关系网络
02008019,挂印,02000000,家庭伦理,家庭伦理 + 权谋战争 + 仕途功名,39.810929,scene_001,1,68,8,28,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
02008021,打龙篷,02000000,仕途功名,仕途功名 + 家庭伦理 + 公案审判,58.182248,scene_001,1,238,6,15,1.0,单场折子戏呈现集中式关系网络
02008022,四红图,02000000,家庭伦理,家庭伦理 + 仕途功名 + 权谋战争,39.555461,scene_006,8,165,12,37,0.560606,伦理/婚恋主题依赖较密集的人物关系呈现;剧情存在多峰值推进
02008023,泗水关,02000000,家庭伦理,家庭伦理 + 权谋战争 + 仕途功名,58.930292,scene_002,8,109,10,22,0.488889,
02008026,洒金桥,02000000,仕途功名,仕途功名 + 权谋战争 + 神怪仙佛,37.007968,scene_001,2,16,2,1,1.0,
02008027,输华山,02000000,家庭伦理,家庭伦理 + 权谋战争 + 神怪仙佛,32.390427,scene_001,1,157,3,3,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
02008036,下南唐,02000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,47.910696,scene_005,7,154,11,20,0.363636,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
02008040,五台山,02000000,家庭伦理,家庭伦理 + 仕途功名 + 婚恋离合,43.396408,scene_001,1,59,7,21,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
02008043,瓦桥关,02000000,权谋战争,权谋战争 + 家庭伦理 + 离别流亡,48.673346,scene_001,1,314,22,231,1.0,高冲突主题与较强叙事强度同步;单场折子戏呈现集中式关系网络
02008044,百箭会,02000000,仕途功名,仕途功名 + 公案审判 + 家庭伦理,52.791512,scene_002,2,143,12,42,0.636364,
02008048,三岔口,02000000,家庭伦理,家庭伦理 + 婚恋离合 + 仕途功名,38.062595,scene_007,7,143,9,16,0.444444,
02008052,九龙峪,02000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,66.372544,scene_006,8,182,18,65,0.424837,高冲突主题与较强叙事强度同步
02008054,双挂印,02000000,权谋战争,权谋战争 + 婚恋离合 + 家庭伦理,56.808167,scene_005,6,276,14,41,0.450549,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
02008056,八盘山,02000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,43.240921,scene_002,17,446,39,205,0.276653,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
02008060,双沙河,02000000,家庭伦理,家庭伦理 + 神怪仙佛 + 权谋战争,31.751507,scene_006,6,141,9,15,0.416667,
02008061,双沙河,02000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,44.673592,scene_002,6,111,7,10,0.47619,高冲突主题与较强叙事强度同步
02009020,路遥知马力,02000000,家庭伦理,家庭伦理 + 仕途功名 + 离别流亡,40.748754,scene_018,27,670,26,86,0.264615,剧情存在多峰值推进
02009026,林冲夜奔,02000000,神怪仙佛,神怪仙佛 + 离别流亡 + 家庭伦理,34.831154,scene_001,1,6,2,1,1.0,单场折子戏呈现集中式关系网络;神怪主题可与舞台行动和情节转折联动分析
02009029,灵官殿,02000000,离别流亡,离别流亡 + 家庭伦理 + 仕途功名,38.598007,scene_002,3,129,4,4,0.666667,
02009035,快活林,02000000,家庭伦理,家庭伦理 + 离别流亡 + 仕途功名,36.251103,scene_002,2,184,7,15,0.714286,伦理/婚恋主题依赖较密集的人物关系呈现
02009040,红桃山,02000000,权谋战争,权谋战争 + 家庭伦理 + 忠奸冲突,41.398945,scene_002,11,53,14,13,0.142857,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
02009041,百花庄,02000000,家庭伦理,家庭伦理 + 权谋战争 + 公案审判,50.451575,scene_007,9,178,18,59,0.385621,
02010002,夺锦标,02000000,权谋战争,权谋战争 + 家庭伦理 + 公案审判,12.55206,scene_001,1,3,6,1,0.066667,
02010003,扈家庄,02000000,权谋战争,权谋战争 + 家庭伦理 + 忠奸冲突,54.522278,scene_005,12,111,18,77,0.503268,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
02010009,龙虎玉,02000000,权谋战争,权谋战争 + 仕途功名 + 家庭伦理,50.21908,scene_006,9,202,38,329,0.467994,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
02010010,擒方腊,02000000,家庭伦理,家庭伦理 + 权谋战争 + 仕途功名,58.961976,scene_012,14,165,22,77,0.333333,剧情存在多峰值推进
02010016,娘子军,02000000,权谋战争,权谋战争 + 忠义报国 + 公案审判,47.028869,scene_004,9,72,17,58,0.426471,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
02010018,雄州关,02000000,权谋战争,权谋战争 + 忠奸冲突 + 家庭伦理,55.152953,scene_007,11,117,12,27,0.409091,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
02010024,洞庭湖,02000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,65.34108,scene_016,20,440,30,157,0.36092,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
02010032,狮吼记,02000000,家庭伦理,家庭伦理 + 婚恋离合 + 公案审判,37.901273,scene_001,1,672,14,91,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
02010034,大悲楼,02000000,家庭伦理,家庭伦理 + 公案审判 + 神怪仙佛,59.907787,scene_015,18,205,34,100,0.178253,剧情存在多峰值推进
02010037,鬼辩,02000000,家庭伦理,家庭伦理 + 神怪仙佛 + 婚恋离合,40.65182,scene_001,1,22,4,6,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
02011012,采石矶,02000000,权谋战争,权谋战争 + 仕途功名 + 忠义报国,56.909649,scene_003,3,121,11,41,0.745455,高冲突主题与较强叙事强度同步
02011021,飞坡岛,02000000,神怪仙佛,神怪仙佛 + 家庭伦理 + 离别流亡,31.16493,scene_009,9,96,16,32,0.266667,剧情存在多峰值推进;神怪主题可与舞台行动和情节转折联动分析
02011040,宁武关,02000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,35.497246,scene_001,4,94,8,28,1.0,高冲突主题与较强叙事强度同步
02011041,宁武关,02000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,49.360212,scene_001,4,28,8,6,0.214286,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
02011047,刺虎,02000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,42.844407,scene_001,2,69,4,6,1.0,高冲突主题与较强叙事强度同步
02011049,玉堂春,02000000,家庭伦理,家庭伦理 + 婚恋离合 + 仕途功名,36.212619,scene_028,28,618,25,92,0.306667,剧情存在多峰值推进
02012001,忠义图,02000000,家庭伦理,家庭伦理 + 忠奸冲突 + 仕途功名,43.697553,scene_021,27,447,19,77,0.450292,剧情存在多峰值推进
